id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
328,2.5495,21,5.021396396,1.045045045,2899,2.25203252,34.06,-117.9,1.125
329,2.1135,13,3.819787986,1.07771261,909,5.246628131,33.72,-117.09,1.621
330,3.375,25,4.84717608,1.049668874,1847,3.747211896,36.61,-121.84,1.103
331,2.619,21,3.447946514,1.042600897,1019,1.80089153,32.79,-117.06,1.254
332,5.8855,16,6.071038251,1.048558422,1019,3.014028056,33.66,-117.81,2.471
333,2.1786,35,3.967213115,0.973782772,786,2.848806366,36.08,-119.02,0.579
334,1.913,44,2.676886792,1.041871921,1565,3.886699507,34.03,-118.27,1.25
335,3.4345,10,6.346846847,1.074074074,2526,3.522522523,39.39,-121.56,1.097
336,3.1875,19,4.351529694,1.023906706,1318,2.649700599,33.93,-118.1,1.711
337,3.7262,18,4.352494577,1.021226415,2821,3.119810202,37.47,-122.15,1.473
338,3.1094,16,6.095541401,1.090764331,849,2.656050955,36.32,-119.22,1.203
339,2.4267,13,4.351529694,1.089494163,1412,2.932806324,33.14,-117.08,0.795
340,2.3083,23,4.156593407,1.016835017,1619,2.065934066,34.2,-118.44,1.612
341,5.6549,37,5.365296804,1.012618297,1097,3.369723435,33.86,-118.31,2.068
342,3.6667,30,4.873994638,1.059866962,1197,3.573991031,34.08,-117.94,1.587
343,2.3339,25,3.699513382,1.075313808,3416,4.204545455,34.03,-118.36,1.295
344,5.5338,6,5.466666667,1.064935065,2553,2.941558442,33.26,-117.2,2.648
345,2.6328,26,3.566625156,1.051878352,1081,2.479099678,33.76,-118.09,1.806
346,1.9667,16,4.78141136,1.20552677,913,2.82428115,40.47,-122.35,0.743
347,5.0483,26,5.661971831,1.007042254,1132,2.391150442,37.27,-121.93,3.011
348,3.226,23,3.447460595,1.020495303,2540,1.892638037,33.69,-117.77,2.184
349,3.6,11,5.27014218,1.035545024,1007,2.623966942,38.03,-121.31,1.075
350,5.1755,33,5.460949464,0.996749729,1478,2.736045412,33.87,-118.12,4.878
351,2.1522,27,4.247027379,1.104743083,1227,2.652388797,39.15,-121.62,0.808
352,2.9554,26,5.50397878,1.025641026,855,4.117845118,32.57,-117.07,0.824
353,6.1995,13,7.239942529,1.027586207,836,2.075862069,38,-122.35,3.6
354,4.0603,27,4.384068279,1.044538706,1884,3.513452915,33.92,-118.08,1.517
355,4.1,27,5.362586605,0.965229111,1035,3.205275229,34.08,-117.97,2.176
356,1.9286,18,4.592705167,1.07415345,1357,3.092760291,35.39,-119,0.536
357,1.9236,52,3.397691145,1.042288557,927,4.168776371,34.06,-118.19,1.004
358,2.4931,48,2.654433654,1.191219512,515,2.243902439,34.1,-118.26,1.608
359,3.9375,52,6.483333333,1.211111111,55,3.222222222,34.33,-118.88,3.05
360,2.6903,21,5.126482213,1.03557313,1383,2.498886414,40.71,-122.4,0.836
361,4.4107,37,5.990066225,0.958083832,833,2.833070866,33.94,-117.48,1.098
362,4.6362,25,5.446043165,0.942446043,881,3.491620112,33.74,-118.01,1.686
363,2.8388,17,6.418168709,1.096412556,1270,2.562146893,40.78,-121.59,0.779
364,3.2578,11,5.656790123,1.083950617,1132,2.594650206,36.35,-119.64,0.965
365,2.6951,21,3.673521851,1.110022422,1447,3.269291339,34.21,-118.54,2.318
366,3.0197,42,4.672897196,1.005747126,599,3.158878505,37.37,-121.88,2.023
367,3.7167,52,5.576923077,1.051282051,793,2.451219512,37.78,-122.47,2.964
368,3.3621,30,5.479713604,1.085427136,2065,2.469626168,39.45,-123.18,0.906
369,3.2292,26,5.8997669,1.208029197,794,2.643097643,37.98,-122.03,1.6
370,5.8788,36,6.660194175,1.019417476,1489,2.642718447,37.76,-122.49,3.742
371,7.4882,44,7.04622871,1.107055961,1506,2.715328467,37.96,-122.53,5.00001
372,3.6694,52,5.224955437,1.085918854,1846,2.656509695,37.77,-122.45,2.093
373,2.3006,20,5.069518717,1.165775401,1144,2.520697168,40.59,-124.14,0.875
374,4.6,31,4.979166667,1.152083333,1330,2.841145833,33.93,-118.12,1.798
375,2.5694,14,4.316652286,1.054919908,1792,1.813487882,34.14,-116.15,0.735
376,3.8259,36,5.951923077,0.982692308,874,2.759615385,34.11,-118.07,2.331
377,5.1082,19,5.727915194,1.029772329,1439,2.589353612,37.27,-121.99,2.608
378,2.5387,18,5.019480519,1.045977011,1685,2.171779141,38.01,-122.45,1.387
379,6.6178,37,5.664386792,1.041509434,733,2.988679245,37.62,-122.44,3.925
380,2.2866,20,5.54438861,1.036414566,1162,2.644518272,40.52,-122.42,0.893
381,2.5,17,3.930355791,1,1362,2.268849558,33.85,-118.18,1.382
382,3.5521,8,5.38989899,1.028037383,7249,2.549722222,38.58,-121.48,1.293
383,6.3132,42,4.7421875,0.86328125,686,2.840625,34.3,-119.29,2.733
384,3.7159,43,4.476923077,1.003846154,1834,3.669230769,33.94,-118.25,1.287
385,3.6437,15,5.138418079,1.034042553,1121,3.034042553,37.37,-120.89,1.172
386,2.3487,46,3.859813084,1.008287293,2455,3.261682243,34.09,-118.28,1.415
387,2,22,5.362776025,1.308488613,1323,2.591784339,38.93,-122.6,0.715
388,3.4233,30,4.816326531,1.060240964,1747,2.206896552,33.79,-118.3,2.532
389,5.392,15,6.533169533,0.977297297,1555,2.972972973,37.99,-121.8,1.952
390,4.8295,5,6.372146119,1.043478261,2578,2.843446602,34.06,-117.42,1.125
391,2.45,22,4.82739726,1.098474341,1960,3.101522843,32.7,-117.16,0.762
392,2.5575,33,3.258928571,1.174107143,1454,4.267857143,34.08,-117.75,0.551
393,2.8036,27,5.732240437,1,1628,2.427966102,39.05,-122.85,1
394,4.6484,37,5.065445026,1.053949904,783,2.169054441,34.08,-118.12,2.078
395,2.8295,43,4.339960239,1.019323671,1294,3.011857708,34.03,-118.21,1.166
396,4.6742,26,5.828196347,1.013452915,805,2.446618222,37.57,-122.31,2.503
397,4.0968,26,4.16254417,1.098468992,926,1.851203501,37.41,-122.08,3.803
398,1.3365,17,4.241996234,1.068642746,3386,2.28741328,39.26,-121.28,1.019
399,6.3688,8,5.858363858,1.031704782,734,2.103589744,37.73,-122.44,3.868
400,4.3529,34,5.58,1.068,1301,2.766,37.44,-122.14,2.29
401,4.1635,19,5.139817629,1,1208,3.144008056,34.96,-120.43,1.553
402,4.5156,6,5.354748603,1.025157233,2054,2.644194757,34.05,-117.18,1.344
403,2.2208,17,5.659528908,0.913738019,954,2.366167024,36.82,-119.84,0.786
404,4.5726,35,4.738095238,0.912698413,563,3.266666667,37.61,-122.41,2.098
405,3.1771,36,4.571047957,1.089918256,1099,2.396484375,33.86,-118.13,2.542
406,2.7813,38,3.353174603,1.026785714,3107,6.052380952,37.71,-122.41,2.551
407,1.7432,24,4.496027397,1.065068493,1427,2.816976127,33.98,-118.29,1.054
408,1.8277,42,4.378486056,1.104738155,2062,2.998552822,34,-118.27,0.547
409,4.9042,14,6.845819761,1.149779736,983,3.26272578,37.37,-122.06,2
410,4.2333,18,6.039906103,1.138409704,2175,2.835930339,35.12,-120.57,1.757
411,2.1587,36,4.937190083,1.034710744,770,3.067226891,32.7,-117.12,0.921
412,2.9559,38,3.378830084,1.008356546,726,3.235294118,37.52,-122.21,2.254
413,5.5418,15,5.98053528,1.086580087,3793,3.552301255,33.72,-117.87,1.733
414,4.4148,43,4.962848297,1.068649886,1396,2.657320872,37.39,-122.07,2.573
415,2.4726,16,5.028455285,0.987804878,377,2.154471545,39.76,-121.32,0.73
416,4.4286,24,4.708920188,1.071794872,772,1.748538012,37.89,-122.55,3.455
417,7.368,4,5.122641509,1.127659574,115.69,2.658730159,33.68,-117.82,2.5
418,3.8598,32,6.356495468,1.106060606,1522,3.545454545,34.23,-118.86,2.417
419,2.0549,7,3.204933586,1.05313093,1342,2.5028463,33.75,-117.86,0.842
420,2.3438,26,5.173400673,1.060713109,1002,2.539748954,36.75,-119.85,0.821
421,1.5407,47,4.098662207,0.998302207,1666,2.827988338,36.76,-119.77,0.699
422,3.7986,27,5.004938272,1.004938272,1341,2.759259259,34.2,-118.9,3.294
423,2.5667,44,4.839541547,1.07148289,1638,3.677932406,34.12,-118.19,1.031
424,5.3283,17,5.503759398,1.14893617,692,2.087649402,37.05,-122.02,2.409
425,3.13,52,4.642126789,1.039735099,523,1.55465587,37.74,-122.43,2.625
426,6.3214,24,7.27189781,1.029288703,2309,3.865753425,33.73,-117.99,2.385
427,4.5089,13,5.140316206,1.055335968,1703,2.734104046,38.49,-121.52,1.621
428,3.1875,25,4.036423841,1.016949153,1432,3.065375303,33.89,-118.35,2.203
429,7.0875,23,6.567285383,1.067285383,1718,2.845637584,37.36,-122.06,3.526
430,3.6486,52,5.812154696,1.088235294,1415,2.453416149,39.21,-121.04,1.091
431,3.2174,22,5.987745098,1.073529412,1366,3.183823529,34.07,-117.18,0.912
432,5.3812,25,5.6,1.047619048,928,2.075396825,37.27,-122.03,3.1
433,10.7397,22,7.738853503,1.251201923,1193,2.823699422,34.07,-118.54,5.00001
434,3.6618,27,5.391304348,1.047953216,1724,2.664268585,34.14,-117.87,2.478
435,6.6272,26,6.408560311,1.025263158,1742,3.074829932,33.83,-117.82,2.526
436,3.9732,52,5.621621622,1.261261261,927,2.223723724,33.99,-118.36,1.86
437,3.6832,21,5.489010989,1.118131868,1142,2.285714286,37.61,-122.43,2.286
438,3.2289,33,4.139896373,1.052369077,2229,2.831271091,34.18,-118.43,2.284
439,2,21,2.642058166,1.185606061,1702,3.210992908,34.14,-118.36,2.192
440,10.3345,52,7.867954911,1.037800687,712,2.867954911,37.58,-122.38,5.00001
441,6.5515,12,6.558241758,1.101398601,1515,3.13474026,37.65,-121.93,3.868
442,2.3375,25,4.683363148,1.063895782,4126,3.362739726,34.07,-117.77,1.223
443,1.6921,12,5.074074074,1.181395349,506,3.550986842,36.72,-119.81,0.588
444,2.7614,10,3.833910035,1.06557377,1548,1.645761881,32.77,-117.09,1.759
445,3.6023,26,3.734450816,1.06095791,1562,2.018181818,37.34,-121.88,2.07
446,5.3886,25,6.438679245,1.008474576,1508,3.059433962,33.88,-118.32,2.187
447,1.6953,39,3.967320261,1.037947494,625,3.876254181,33.98,-118.28,0.857
448,3.2917,46,4.715686275,0.894117647,488,2.701960784,34.08,-117.65,1.368
449,2.1336,52,3.809090909,0.974545455,1530,2.845454545,34.05,-118.3,1.141
450,2.7813,23,3.967863894,1.066202091,2027,3.188295165,33.94,-118.36,1.437
451,3.3093,27,5.389399293,1.043763676,1332,3.010043042,38.19,-121.14,1.364
452,3.8719,14,5.453194651,1.13134941,1962,2.950965825,38.5,-122.63,1.661
453,2.6774,16,4.36796565,1,984,2.985815603,36.2,-119.12,0.953
454,5.6403,10,6.965944272,1.09118541,703,2.734939759,38.13,-120.72,1.058
455,2.1221,17,5.469387755,0.959183673,863,3.039855072,39.7,-121.83,0.673
456,1.875,17,3.725,1.108,604,2.105,34.15,-118.14,1.206
457,2.6779,8,4.751282051,1.051020408,2188,2.953567937,34.07,-117.18,1.341
458,2.5033,35,4.359801489,1.084541063,1615,2.852348993,34.09,-118.25,1.617
459,3.7437,23,5.752631579,1.171052632,2340,2.723880597,38.56,-122.94,1.914
460,2.8306,41,4.508604207,0.998626374,574,1.913669065,36.92,-121.76,1.921
461,2.8586,22,5.649411765,1.064449064,1366,3.890029326,39.5,-121.54,0.865
462,4.7159,34,4.121230041,1.103202847,1526,2.992146597,34.21,-118.4,1.879
463,3.2879,19,4.049155146,1.073825503,2142,2.033639144,33.81,-118.36,3.248
464,2.9914,17,4.672967864,1.086186541,2064,2.389414564,38.66,-121.78,1.591
465,2.7979,40,3.881873727,1.176935229,784,2.114173913,37.74,-122.45,3.75
466,5.6396,17,7.101449275,1.032608696,1540,2.69579646,34.2,-118.41,3.718
467,4.6792,16,5.356807512,1.094076655,837,2.177852029,33.7,-117.81,2.872
468,6.3702,7,8.305343511,1.289945075,3817,2.577844311,37.34,-122.22,5.00001
469,1.6829,18,3.636963696,1.08628866,642,1.529100529,38.41,-120.54,0.863
470,3.675,41,4.4,1.1,1577,4.083333333,34.22,-118.25,1.617
471,3.4211,39,4.879184723,1.071240106,2737,2.79498861,37.7,-122.08,1.984
472,7.2651,16,7.020527859,0.994880546,1891,3.213869772,33.88,-117.76,3.878
473,3.2156,22,5.828178694,1.039267016,1776,2.958188153,35.03,-119.4,0.865
474,4.1792,31,5.074675325,0.944055944,2487,2.990079365,37.69,-122.07,1.972
475,5.1788,18,6.036423841,0.966292135,2051,3.271293375,37.68,-122.1,2.315
476,4.7276,25,5.341176471,1,769,2.735294118,37.29,-121.87,2.25
477,2.0677,46,3.746450304,1.227202473,1953,2.757719715,34.13,-118.26,2.257
478,5.9619,19,6.274356103,1.020304569,7249,3.111587983,34.16,-118.64,3.294
479,3.7583,19,4.601178782,1.059239611,2446,3.624553039,33.83,-117.97,1.278
480,6.4588,17,5.548022599,0.980582524,1085,3.146745562,34.22,-118.61,3.273
481,4.933,18,5.460820896,1.055813953,1884,2.634883721,33.88,-117.61,2.391
482,6.4559,39,7.434579439,1.007731959,1405,2.446601942,37.43,-122.13,5.00001
483,2.75,24,5.815602837,1.171348315,1039,4.120967742,33.89,-116.47,1.031
484,3.5357,25,4.68102288,1.098214286,1097,2.036328872,34.17,-118.41,2.518
485,4.3424,17,6.300925926,1.06097561,1392,3.117283951,36.21,-119.33,0.913
486,7.1978,21,11.42800528,1.777777778,716,2.365904366,37.28,-121.94,2.774
487,5.1506,35,5.744493392,1.004175365,1858,3.048442907,34.24,-118.47,2.288
488,2.75,33,1.598130841,1.053012048,1449,4.042517007,34.05,-118.29,1
489,2.425,28,4.958333333,1.148571429,462,2.707142857,33.67,-117.18,1.417
490,3.6607,21,4.955882353,1.013752455,736,2.725490196,33.95,-118.03,1.872
491,2.3105,4,3.817280453,1.125954198,6511,2.048257373,34,-117.74,1.375
492,3.4234,17,4.529639889,1.069579288,2300,2.639400749,34.29,-118.7,1.953
493,8.2427,6,8.094874591,1.057553957,2248,2.830935252,34.24,-118.55,4.735
494,2.5562,18,5.25,1.12654321,736,2.456521739,38.55,-121.42,2.237
495,2.9891,14,6.002506266,1.121330724,1400,3.305689046,35.39,-118.99,1.097
496,3.3281,29,4.784397163,0.977695167,1217,3.255172414,38.01,-121.31,0.957
497,2.1856,43,3.554945055,1.078740157,1803,3.283489097,34.07,-118.2,1.585
498,2.2925,11,4.308965517,1.140776699,2016,4.585798817,37.29,-120.51,0.65
499,4.1926,24,6.213171577,1.041204437,1768,3.291715286,33.75,-117.02,1.563
500,2.6066,52,4.808988764,1.020179372,1047,3.186746988,37.8,-122.22,1.621
501,1.9426,29,4.835260116,1.156069364,652,2.373068433,38.68,-121.37,0.904
502,3.6111,22,9.308383234,1.402821317,852,2.543478261,39.24,-120.03,1.022
503,4.6923,25,5.677050883,1.063357973,1216,2.630094044,34.28,-119.22,2.18
504,2.3851,17,4.719798658,1.095022624,941,2.238255034,40.4,-122.42,0.789
505,4.8194,36,5.44,1.055555556,710,2.914285714,33.85,-117.94,1.917
506,4.7045,19,4.538834951,1.096114519,2357,3.443762781,34.21,-118.6,1.576
507,3.3629,16,3.530092593,1.055555556,1688,3.907407407,33.67,-117.9,1.622
508,3.5481,47,5.691642651,1.014344262,598,2.45505618,34.04,-118.15,1.401
509,3.2321,21,4.053333333,1,1376,2.133333333,37.52,-122.31,2.258
510,4.2321,33,4.049333333,1.0375,1555,2.381750466,37.62,-122.42,2.518
511,4.6528,30,3.930232558,1.046511628,1355,3.88372093,34.16,-118.26,1.75
512,4.6065,10,4.777070064,1.04973357,1332,2.572354212,34.14,-118.1,1.922
513,5.8283,24,6.550161812,1.01618123,7249,2.868924303,37.53,-121.94,2.703
514,2.5139,46,4.967320261,1.090517241,1453,2.84592145,37.77,-120.85,0.721
515,2.8906,39,5.74408284,1.090566038,1067,2.890434783,33.93,-118.26,0.842
516,1.8656,30,3.407317073,1.056097561,1506,2.56097561,34,-118.33,1.198
517,2.726,32,4.757575758,1.0171278,1535,2.714097497,34.18,-117.37,1.421
518,5.1498,25,5.723374827,1.03868472,2488,2.743002545,37.53,-122.5,3.511
519,1.8654,27,4.367965368,1.004920049,663,3.868518519,36.06,-119.01,0.605
520,2.0087,14,3.793948127,1.051575931,2923,1.590032154,34.06,-118.13,1.491
521,6.1278,16,6.663043478,0.969387755,2024,2.959183673,37.45,-122.25,3.514
522,3.9028,19,4.370967742,1.215686275,246,3.478873239,32.86,-117.2,2.719
523,2.7955,29,2.777546778,1.093306288,1583,3.275862069,34.2,-118.39,3.54
524,5.253,15,6.811881188,1.004920049,813,3.258302583,32.95,-117.24,2.638
525,10.8805,12,7.83887468,0.987730061,1443,3.087824351,33.82,-117.81,4.777
526,2.5833,30,3.181818182,1.081318681,1018,3.520979021,34.12,-117.37,0.701
527,2.7072,16,3.720532237,1.079155673,1267,2.411128284,34.16,-118.26,2.75
528,4.6467,33,5.433537832,1.02247191,1632,2.706629055,37.27,-121.91,1.869
529,3,51,4.687608761,1.045955882,1644,3.945636624,34.04,-118.32,1.726
530,3.1433,19,3.262468654,1.001956947,1242,2.098294885,34.14,-118.13,2.686
531,1.9041,17,5.804920914,1.040671401,1639,2.646387833,40.55,-122.31,0.78
532,2.7473,52,4.06545961,1.073381951,1735,2.107164002,37.84,-122.28,1.75
533,2.9038,25,4.56443299,1.095637584,1200,2.672680412,38.12,-122.26,1.39
534,6.4328,34,7.323529412,1.067647059,1364,2.5,37.39,-122.13,5.00001
535,2.3125,20,3.860805861,1.121693122,1316,2.440952381,32.75,-117.09,1.086
536,2.95,13,4.958456989,1.211726384,1045,2.18539823,33.86,-118.18,1.695
537,4.6442,16,6.441025641,1.093220339,1181,3.086956522,38.33,-122.73,1.883
538,2.6845,48,4.704918033,1.129251701,935,3.539738704,32.69,-117.13,0.948
539,2.2262,23,4.867801047,1.076115486,610,2.40797546,34.96,-120.47,1.557
540,1.0714,27,4.979674797,1.22977023,765,3.625874126,36.78,-119.81,0.45
541,3.7308,5,5.082514735,0.92971246,2585,2.674887892,34.02,-117.07,1.175
542,5.4088,23,5.723374896,1.057788945,1607,2.77581864,34.12,-118.17,3.674
543,7.1669,43,6.252336449,1.130733945,628,2.579439252,33.96,-118.41,5.00001
544,5.0555,15,6.527930763,1.145383104,1790,2.86631016,38.65,-121.29,2.631
545,2.3929,25,2.839160839,0.985569986,895,2.970515971,34.06,-118.29,1.541
546,5.6642,11,6.128851541,1.128851541,5006,2.598397436,37.59,-122.07,2.896
547,4.4427,13,4.694290976,1.079155673,1644,2.794195251,37.58,-122.34,1.952
548,3.1875,26,4.387329591,1.01179941,1856,2.289950577,34.19,-118.55,2.347
549,2.1637,35,3.395209581,1.007067138,966,2.769784173,33.9,-118.16,1.875
550,3.2143,12,4.979591837,0.959183673,1490,2.948979592,36.09,-119.6,1.509
551,3.6875,44,4.685328185,0.930501931,761,2.654440154,32.74,-117.17,3.154
552,3.5781,5,3.914209115,0.927648579,953,2.441314554,37.96,-122.04,1.284
553,6.0738,11,7.564451827,1.006644518,3004,3.136778116,37,-121.64,3.044
554,2.1542,23,3.653203343,1.010799136,1734,3.952879581,34.1,-118,1.824
555,3.5938,17,6.104536489,1.01996008,1285,2.64608076,37.45,-121.06,1.264
556,2.9194,35,4.359574468,1.028735632,1560,3.265957447,32.75,-117.18,1.295
557,1.65,30,4.956521739,1.081521739,951,3.647826087,34.09,-117.33,1.064
558,5.0622,6,6.371111111,1.04,1409,3.131111111,35.37,-119.09,1.745
559,10.3942,28,0.85106383,0.75,435,2.923404255,37.92,-122.33,2.5
560,4.375,20,4.5,1.081761006,1055,2.559748428,34.18,-118.46,2.211
561,2.2449,43,3.981958763,1.007731959,1807,4.659817352,33.79,-118.19,1.113
562,3.5082,6,5.082585278,1.07398568,6657,1.633440514,33.65,-117.92,2.533
563,4.375,14,6.083687943,1.002820874,2314,2.706629055,33.74,-116.91,1.969
564,5.1515,26,5.396825397,0.978835979,1814,2.992592593,36.3,-119.3,1.132
565,4.6389,24,5.65625,1.0234375,1134,1.947916667,34.4,-119.75,2.281
566,2.4792,22,5.789915966,1.145683453,2971,1.780141844,34.17,-118.37,2.433
567,4.6277,35,5.323108384,0.964664311,1783,3.386690647,33.79,-117.93,1.65
568,3.9773,16,6.727524205,1.048298573,583,2.829604131,38.67,-121.28,1.265
569,2.4375,31,3.39958159,1.025104603,715,2.764227642,34.1,-118.32,3.518
570,6.0603,25,5.76984127,0.968253968,268,3.537698413,34.06,-117.89,2.183
571,2.3947,35,3.783954155,1.050802139,965,2.362869198,34.19,-118.3,1.819
572,2.9167,18,3.455069124,1.100616016,1657,3.180904523,34.2,-118.41,1.793
573,3.6853,45,4.041284404,1.082474227,932,4.808290155,34.05,-118.17,1.566
574,7.8601,42,6.675814751,1.076252723,1238,2.454545455,34.06,-118.42,5.00001
575,5.8177,10,6.220159151,1.043222004,1785,2.490230906,37.78,-122.45,4.74
576,2.9699,13,5.493069307,1.057435897,1505,2.775609756,38.09,-122.22,1.281
577,2.6944,19,4.724452555,0.989010989,1055,3.455840456,38.26,-122.02,0.948
578,2.8409,42,4.593253968,1.132075472,797,1.804716981,36.61,-121.91,2.436
579,3.6788,14,6.306532663,1.066523605,2106,2.644472362,33.09,-117.09,1.321
580,2.5985,28,3.862302483,1.139329806,3335,4.281420765,34.09,-118.3,2.423
581,2.6908,18,4.528723945,1.031496063,683,1.543080933,37.68,-122.16,1.789
582,3.5055,25,4.181303116,1.095907928,1300,1.602086677,34.43,-119.71,4.628
583,5.5248,6,6.906577693,1.022304833,1203,2.863874346,32.82,-117.05,2.627
584,1.6563,26,3.398601399,1.068493151,3002,4.305343511,33.98,-118.22,1.104
585,3.0911,16,3.7475,1.06625,1699,1.6675,37.3,-121.88,2.286
586,4.2321,9,5.109965636,1.078212291,1668,2.288770053,33.15,-117.32,1.516
587,3.4702,15,4.802,1.066,1511,3.072,33.87,-118.07,1.842
588,2.6797,13,5.117122852,1.092436975,1301,2.613537118,32.75,-117.02,0.758
589,2.1563,21,5.814338235,1.098039216,1084,2.419607843,39.12,-121.54,0.779
590,3.6167,35,5.102459016,1.019344262,1528,3.233606557,34.3,-117.27,1.188
591,3.7031,35,5.399239544,1.090909091,1591,3.399239544,37.35,-121.82,1.542
592,6.1359,43,6,1,13,3.4,37.36,-121.99,2.25
593,3.6406,32,5.221153846,1.011142061,1361,3.238605813,37.27,-121.93,2.526
594,3.5081,16,4.607038123,1.057433997,2077,2.957968476,34.13,-118.06,2
595,8.4016,14,8.520661157,1.022473246,1447,3.351758794,33.73,-117.77,3.673
596,2.1793,39,4.657894737,0.947368421,1228,3.278947368,33.97,-118.25,0.987
597,0.9304,10,2.294016358,1.239520958,3136,1.460593654,34.06,-118.3,1
598,2.3256,44,3.943127962,1.137538226,1083,2.846625767,37.33,-121.89,1.859
599,2.6724,16,5.22147651,1.043977055,712,2.402203857,33.18,-117.36,1.726
600,2.3317,12,3.796597061,1.092337917,1200,2.883280757,32.65,-117.09,1.259
601,3.5673,24,4.791489362,1.001798561,749,2.240425532,34.14,-118.04,2.646
602,2.0881,27,5.401869159,1.081545064,1456,3.858333333,38.72,-121.47,0.855
603,1.4318,26,4.427645788,1.067698259,1344,3.941693989,35.4,-118.98,0.609
604,4.7,23,5.070093458,1.067961165,1669,3.728744939,37.25,-121.89,1.503
605,3.099,16,5.075822604,1.055438906,4625,2.788263283,37.99,-122.02,1.135
606,4.7361,16,3.857575758,1,1338,1.812121212,37.39,-122.08,2.5
607,2.4079,33,5.10654828,1.104022191,1351,2.829977629,38.52,-121.51,1.382
608,5.6916,8,5.310126582,1.06234414,1283,2.717339667,33.89,-117.88,3.294
609,8.4471,4,7.840073529,1.255652174,797,2.788405797,37.88,-121.93,3.375
610,8.8115,18,6.444714459,1.071786311,8551,2.959885387,34.15,-118.88,4.178
611,3.6467,30,5.277027027,1.073170732,920,3.410810811,33.89,-118.14,1.481
612,1.851,9,2.936507937,1.137195122,4054,1.489516864,37.33,-121.89,1.75
613,2.6087,32,4.682352941,1.08496732,3086,3.770833333,34.26,-118.43,0.981
614,7.9338,52,5.954113924,1.188623025,1121,2.064220183,37.8,-122.46,5.00001
615,4.2143,24,4.976100629,1.020179372,1175,2.888888889,37.66,-122.42,2.207
616,2.25,39,3.902173913,1.063043478,1463,3.169565217,33.98,-118.3,1.7
